n	feature	read_length	srr	val
18052	CDS	35	SRR1802146	1103
7506	lncRNA	25	SRR1802146	196
8101	lncRNA	26	SRR1802146	556
8815	lncRNA	27	SRR1802146	768
9902	lncRNA	28	SRR1802146	1429
10364	lncRNA	29	SRR1802146	1369
10070	lncRNA	30	SRR1802146	715
9501	lncRNA	31	SRR1802146	168
8857	lncRNA	32	SRR1802146	63
8272	lncRNA	33	SRR1802146	76
7743	lncRNA	34	SRR1802146	75
6908	lncRNA	35	SRR1802146	66
217	sno/miRNA	25	SRR1802146	2
217	sno/miRNA	26	SRR1802146	2
225	sno/miRNA	27	SRR1802146	4
249	sno/miRNA	28	SRR1802146	19
232	sno/miRNA	29	SRR1802146	18
236	sno/miRNA	30	SRR1802146	14
232	sno/miRNA	31	SRR1802146	2
208	sno/miRNA	32	SRR1802146	5
186	sno/miRNA	33	SRR1802146	7
157	sno/miRNA	34	SRR1802146	1
141	sno/miRNA	35	SRR1802146	3
18371	CDS	25	SRR1802147	38647
18610	CDS	26	SRR1802147	67703
18872	CDS	27	SRR1802147	236821
19152	CDS	28	SRR1802147	743849
19302	CDS	29	SRR1802147	798826
19223	CDS	30	SRR1802147	345020
19026	CDS	31	SRR1802147	62515
18785	CDS	32	SRR1802147	12642
18603	CDS	33	SRR1802147	5694
18327	CDS	34	SRR1802147	3293
18052	CDS	35	SRR1802147	2008
7506	lncRNA	25	SRR1802147	377
8101	lncRNA	26	SRR1802147	836
8815	lncRNA	27	SRR1802147	2075
9902	lncRNA	28	SRR1802147	3926
10364	lncRNA	29	SRR1802147	4137
10070	lncRNA	30	SRR1802147	2526
9501	lncRNA	31	SRR1802147	793
8857	lncRNA	32	SRR1802147	264
8272	lncRNA	33	SRR1802147	168
7743	lncRNA	34	SRR1802147	176
6908	lncRNA	35	SRR1802147	194
217	sno/miRNA	25	SRR1802147	10
217	sno/miRNA	26	SRR1802147	10
225	sno/miRNA	27	SRR1802147	20
249	sno/miRNA	28	SRR1802147	80
232	sno/miRNA	29	SRR1802147	120
236	sno/miRNA	30	SRR1802147	83
232	sno/miRNA	31	SRR1802147	19
208	sno/miRNA	32	SRR1802147	19
186	sno/miRNA	33	SRR1802147	11
157	sno/miRNA	34	SRR1802147	1
141	sno/miRNA	35	SRR1802147	8
18371	CDS	25	SRR1802148	43878
18610	CDS	26	SRR1802148	87319
18872	CDS	27	SRR1802148	265565
19152	CDS	28	SRR1802148	733676
19302	CDS	29	SRR1802148	744428
19223	CDS	30	SRR1802148	305760
19026	CDS	31	SRR1802148	53376
18785	CDS	32	SRR1802148	10258
18603	CDS	33	SRR1802148	4766
18327	CDS	34	SRR1802148	2761
18052	CDS	35	SRR1802148	1671
7506	lncRNA	25	SRR1802148	449
8101	lncRNA	26	SRR1802148	1107
8815	lncRNA	27	SRR1802148	1808
9902	lncRNA	28	SRR1802148	3640
10364	lncRNA	29	SRR1802148	3687
10070	lncRNA	30	SRR1802148	2229
9501	lncRNA	31	SRR1802148	659
8857	lncRNA	32	SRR1802148	168
8272	lncRNA	33	SRR1802148	142
7743	lncRNA	34	SRR1802148	161
6908	lncRNA	35	SRR1802148	158
217	sno/miRNA	25	SRR1802148	4
217	sno/miRNA	26	SRR1802148	11
225	sno/miRNA	27	SRR1802148	13
249	sno/miRNA	28	SRR1802148	51
232	sno/miRNA	29	SRR1802148	99
236	sno/miRNA	30	SRR1802148	42
232	sno/miRNA	31	SRR1802148	18
208	sno/miRNA	32	SRR1802148	15
186	sno/miRNA	33	SRR1802148	1
157	sno/miRNA	34	SRR1802148	4
141	sno/miRNA	35	SRR1802148	4
18371	CDS	25	SRR1802149	4315
18610	CDS	26	SRR1802149	7069
18872	CDS	27	SRR1802149	22751
19152	CDS	28	SRR1802149	62383
19302	CDS	29	SRR1802149	52760
19223	CDS	30	SRR1802149	16732
19026	CDS	31	SRR1802149	3232
18785	CDS	32	SRR1802149	1247
18603	CDS	33	SRR1802149	859
18327	CDS	34	SRR1802149	576
18052	CDS	35	SRR1802149	399
7506	lncRNA	25	SRR1802149	217
8101	lncRNA	26	SRR1802149	485
8815	lncRNA	27	SRR1802149	924
9902	lncRNA	28	SRR1802149	1274
10364	lncRNA	29	SRR1802149	882
10070	lncRNA	30	SRR1802149	511
9501	lncRNA	31	SRR1802149	168
8857	lncRNA	32	SRR1802149	71
8272	lncRNA	33	SRR1802149	54
7743	lncRNA	34	SRR1802149	65
6908	lncRNA	35	SRR1802149	95
217	sno/miRNA	25	SRR1802149	6
217	sno/miRNA	26	SRR1802149	7
225	sno/miRNA	27	SRR1802149	14
249	sno/miRNA	28	SRR1802149	35
232	sno/miRNA	29	SRR1802149	55
236	sno/miRNA	30	SRR1802149	22
232	sno/miRNA	31	SRR1802149	6
208	sno/miRNA	32	SRR1802149	11
186	sno/miRNA	33	SRR1802149	0
157	sno/miRNA	34	SRR1802149	1
141	sno/miRNA	35	SRR1802149	1
18371	CDS	25	SRR1802150	4868
18610	CDS	26	SRR1802150	7524
18872	CDS	27	SRR1802150	26562
19152	CDS	28	SRR1802150	80737
19302	CDS	29	SRR1802150	68303
19223	CDS	30	SRR1802150	21920
19026	CDS	31	SRR1802150	4213
18785	CDS	32	SRR1802150	1801
18603	CDS	33	SRR1802150	1172
18327	CDS	34	SRR1802150	707
18052	CDS	35	SRR1802150	441
7506	lncRNA	25	SRR1802150	241
8101	lncRNA	26	SRR1802150	479
8815	lncRNA	27	SRR1802150	1265
9902	lncRNA	28	SRR1802150	1914
10364	lncRNA	29	SRR1802150	1467
10070	lncRNA	30	SRR1802150	1021
9501	lncRNA	31	SRR1802150	413
8857	lncRNA	32	SRR1802150	125
8272	lncRNA	33	SRR1802150	75
7743	lncRNA	34	SRR1802150	88
6908	lncRNA	35	SRR1802150	156
217	sno/miRNA	25	SRR1802150	13
217	sno/miRNA	26	SRR1802150	7
225	sno/miRNA	27	SRR1802150	29
249	sno/miRNA	28	SRR1802150	76
232	sno/miRNA	29	SRR1802150	104
236	sno/miRNA	30	SRR1802150	61
232	sno/miRNA	31	SRR1802150	24
208	sno/miRNA	32	SRR1802150	18
186	sno/miRNA	33	SRR1802150	5
157	sno/miRNA	34	SRR1802150	4
141	sno/miRNA	35	SRR1802150	3
18371	CDS	25	SRR1802151	5566
18610	CDS	26	SRR1802151	10524
18872	CDS	27	SRR1802151	32031
19152	CDS	28	SRR1802151	87489
19302	CDS	29	SRR1802151	76451
19223	CDS	30	SRR1802151	25777
19026	CDS	31	SRR1802151	5287
18785	CDS	32	SRR1802151	2550
18603	CDS	33	SRR1802151	1808
18327	CDS	34	SRR1802151	1105
18052	CDS	35	SRR1802151	711
7506	lncRNA	25	SRR1802151	330
8101	lncRNA	26	SRR1802151	857
8815	lncRNA	27	SRR1802151	1234
9902	lncRNA	28	SRR1802151	1923
10364	lncRNA	29	SRR1802151	1493
10070	lncRNA	30	SRR1802151	925
9501	lncRNA	31	SRR1802151	369
8857	lncRNA	32	SRR1802151	137
8272	lncRNA	33	SRR1802151	87
7743	lncRNA	34	SRR1802151	105
6908	lncRNA	35	SRR1802151	171
217	sno/miRNA	25	SRR1802151	4
217	sno/miRNA	26	SRR1802151	8
225	sno/miRNA	27	SRR1802151	19
249	sno/miRNA	28	SRR1802151	55
232	sno/miRNA	29	SRR1802151	98
236	sno/miRNA	30	SRR1802151	45
232	sno/miRNA	31	SRR1802151	21
208	sno/miRNA	32	SRR1802151	22
186	sno/miRNA	33	SRR1802151	12
157	sno/miRNA	34	SRR1802151	5
141	sno/miRNA	35	SRR1802151	4
18371	CDS	25	SRR1802152	23024
18610	CDS	26	SRR1802152	35202
18872	CDS	27	SRR1802152	107691
19152	CDS	28	SRR1802152	377147
19302	CDS	29	SRR1802152	369759
19223	CDS	30	SRR1802152	131343
19026	CDS	31	SRR1802152	20493
18785	CDS	32	SRR1802152	4335
18603	CDS	33	SRR1802152	2157
18327	CDS	34	SRR1802152	1459
18052	CDS	35	SRR1802152	989
7506	lncRNA	25	SRR1802152	156
8101	lncRNA	26	SRR1802152	553
8815	lncRNA	27	SRR1802152	574
9902	lncRNA	28	SRR1802152	1153
10364	lncRNA	29	SRR1802152	1124
10070	lncRNA	30	SRR1802152	570
9501	lncRNA	31	SRR1802152	162
8857	lncRNA	32	SRR1802152	65
8272	lncRNA	33	SRR1802152	49
7743	lncRNA	34	SRR1802152	63
6908	lncRNA	35	SRR1802152	56
217	sno/miRNA	25	SRR1802152	1
217	sno/miRNA	26	SRR1802152	4
225	sno/miRNA	27	SRR1802152	8
249	sno/miRNA	28	SRR1802152	14
232	sno/miRNA	29	SRR1802152	22
236	sno/miRNA	30	SRR1802152	24
232	sno/miRNA	31	SRR1802152	6
208	sno/miRNA	32	SRR1802152	8
186	sno/miRNA	33	SRR1802152	1
157	sno/miRNA	34	SRR1802152	2
141	sno/miRNA	35	SRR1802152	4
18371	CDS	25	SRR1802153	39946
18610	CDS	26	SRR1802153	63751
18872	CDS	27	SRR1802153	207260
19152	CDS	28	SRR1802153	619176
19302	CDS	29	SRR1802153	651143
19223	CDS	30	SRR1802153	278869
19026	CDS	31	SRR1802153	51388
18785	CDS	32	SRR1802153	10999
18603	CDS	33	SRR1802153	5307
18327	CDS	34	SRR1802153	3355
18052	CDS	35	SRR1802153	2286
7506	lncRNA	25	SRR1802153	382
8101	lncRNA	26	SRR1802153	809
8815	lncRNA	27	SRR1802153	1787
9902	lncRNA	28	SRR1802153	3202
10364	lncRNA	29	SRR1802153	3247
10070	lncRNA	30	SRR1802153	2069
9501	lncRNA	31	SRR1802153	657
8857	lncRNA	32	SRR1802153	202
8272	lncRNA	33	SRR1802153	138
7743	lncRNA	34	SRR1802153	182
6908	lncRNA	35	SRR1802153	231
217	sno/miRNA	25	SRR1802153	2
217	sno/miRNA	26	SRR1802153	6
225	sno/miRNA	27	SRR1802153	23
249	sno/miRNA	28	SRR1802153	61
232	sno/miRNA	29	SRR1802153	91
236	sno/miRNA	30	SRR1802153	65
232	sno/miRNA	31	SRR1802153	14
208	sno/miRNA	32	SRR1802153	20
186	sno/miRNA	33	SRR1802153	8
157	sno/miRNA	34	SRR1802153	5
141	sno/miRNA	35	SRR1802153	12
18371	CDS	25	SRR1802154	35057
18610	CDS	26	SRR1802154	64978
18872	CDS	27	SRR1802154	191144
19152	CDS	28	SRR1802154	517731
19302	CDS	29	SRR1802154	519030
19223	CDS	30	SRR1802154	214479
19026	CDS	31	SRR1802154	38007
18785	CDS	32	SRR1802154	7585
18603	CDS	33	SRR1802154	3815
18327	CDS	34	SRR1802154	2393
18052	CDS	35	SRR1802154	1392
7506	lncRNA	25	SRR1802154	300
8101	lncRNA	26	SRR1802154	778
8815	lncRNA	27	SRR1802154	1192
9902	lncRNA	28	SRR1802154	2517
10364	lncRNA	29	SRR1802154	2522
10070	lncRNA	30	SRR1802154	1466
9501	lncRNA	31	SRR1802154	480
8857	lncRNA	32	SRR1802154	132
8272	lncRNA	33	SRR1802154	109
7743	lncRNA	34	SRR1802154	123
6908	lncRNA	35	SRR1802154	129
217	sno/miRNA	25	SRR1802154	6
217	sno/miRNA	26	SRR1802154	2
225	sno/miRNA	27	SRR1802154	11
249	sno/miRNA	28	SRR1802154	26
232	sno/miRNA	29	SRR1802154	65
236	sno/miRNA	30	SRR1802154	45
232	sno/miRNA	31	SRR1802154	11
208	sno/miRNA	32	SRR1802154	6
186	sno/miRNA	33	SRR1802154	3
157	sno/miRNA	34	SRR1802154	0
141	sno/miRNA	35	SRR1802154	2
18371	CDS	25	SRR1802155	4383
18610	CDS	26	SRR1802155	6903
18872	CDS	27	SRR1802155	20973
19152	CDS	28	SRR1802155	55679
19302	CDS	29	SRR1802155	46137
19223	CDS	30	SRR1802155	14689
19026	CDS	31	SRR1802155	2918
18785	CDS	32	SRR1802155	1140
18603	CDS	33	SRR1802155	765
18327	CDS	34	SRR1802155	559
18052	CDS	35	SRR1802155	347
7506	lncRNA	25	SRR1802155	245
8101	lncRNA	26	SRR1802155	461
8815	lncRNA	27	SRR1802155	819
9902	lncRNA	28	SRR1802155	1081
10364	lncRNA	29	SRR1802155	833
10070	lncRNA	30	SRR1802155	427
9501	lncRNA	31	SRR1802155	151
8857	lncRNA	32	SRR1802155	52
8272	lncRNA	33	SRR1802155	42
7743	lncRNA	34	SRR1802155	59
6908	lncRNA	35	SRR1802155	75
217	sno/miRNA	25	SRR1802155	1
217	sno/miRNA	26	SRR1802155	7
225	sno/miRNA	27	SRR1802155	25
249	sno/miRNA	28	SRR1802155	30
232	sno/miRNA	29	SRR1802155	44
236	sno/miRNA	30	SRR1802155	27
232	sno/miRNA	31	SRR1802155	3
208	sno/miRNA	32	SRR1802155	6
186	sno/miRNA	33	SRR1802155	3
157	sno/miRNA	34	SRR1802155	3
141	sno/miRNA	35	SRR1802155	4
18371	CDS	25	SRR1802156	5707
18610	CDS	26	SRR1802156	8278
18872	CDS	27	SRR1802156	27461
19152	CDS	28	SRR1802156	80107
19302	CDS	29	SRR1802156	65753
19223	CDS	30	SRR1802156	20692
19026	CDS	31	SRR1802156	4103
18785	CDS	32	SRR1802156	1676
18603	CDS	33	SRR1802156	1053
18327	CDS	34	SRR1802156	607
18052	CDS	35	SRR1802156	432
7506	lncRNA	25	SRR1802156	287
8101	lncRNA	26	SRR1802156	537
8815	lncRNA	27	SRR1802156	1382
9902	lncRNA	28	SRR1802156	1880
10364	lncRNA	29	SRR1802156	1388
10070	lncRNA	30	SRR1802156	906
9501	lncRNA	31	SRR1802156	376
8857	lncRNA	32	SRR1802156	109
8272	lncRNA	33	SRR1802156	60
7743	lncRNA	34	SRR1802156	99
6908	lncRNA	35	SRR1802156	152
217	sno/miRNA	25	SRR1802156	9
217	sno/miRNA	26	SRR1802156	6
225	sno/miRNA	27	SRR1802156	23
249	sno/miRNA	28	SRR1802156	73
232	sno/miRNA	29	SRR1802156	126
236	sno/miRNA	30	SRR1802156	43
232	sno/miRNA	31	SRR1802156	26
208	sno/miRNA	32	SRR1802156	15
186	sno/miRNA	33	SRR1802156	6
157	sno/miRNA	34	SRR1802156	1
141	sno/miRNA	35	SRR1802156	7
18371	CDS	25	SRR1802157	7351
18610	CDS	26	SRR1802157	12726
18872	CDS	27	SRR1802157	37736
19152	CDS	28	SRR1802157	98901
19302	CDS	29	SRR1802157	82939
19223	CDS	30	SRR1802157	27046
19026	CDS	31	SRR1802157	5503
18785	CDS	32	SRR1802157	2653
18603	CDS	33	SRR1802157	1739
18327	CDS	34	SRR1802157	1169
18052	CDS	35	SRR1802157	726
7506	lncRNA	25	SRR1802157	424
8101	lncRNA	26	SRR1802157	1115
8815	lncRNA	27	SRR1802157	1432
9902	lncRNA	28	SRR1802157	2168
10364	lncRNA	29	SRR1802157	1549
10070	lncRNA	30	SRR1802157	927
9501	lncRNA	31	SRR1802157	383
8857	lncRNA	32	SRR1802157	140
8272	lncRNA	33	SRR1802157	78
7743	lncRNA	34	SRR1802157	105
6908	lncRNA	35	SRR1802157	173
217	sno/miRNA	25	SRR1802157	6
217	sno/miRNA	26	SRR1802157	11
225	sno/miRNA	27	SRR1802157	43
249	sno/miRNA	28	SRR1802157	54
232	sno/miRNA	29	SRR1802157	110
236	sno/miRNA	30	SRR1802157	41
232	sno/miRNA	31	SRR1802157	31
208	sno/miRNA	32	SRR1802157	23
186	sno/miRNA	33	SRR1802157	9
157	sno/miRNA	34	SRR1802157	5
141	sno/miRNA	35	SRR1802157	7
18371	CDS	25	SRR1916542	45654
18610	CDS	26	SRR1916542	163189
18872	CDS	27	SRR1916542	554807
19152	CDS	28	SRR1916542	1137388
19302	CDS	29	SRR1916542	1724536
19223	CDS	30	SRR1916542	1539975
19026	CDS	31	SRR1916542	700342
18785	CDS	32	SRR1916542	175273
18603	CDS	33	SRR1916542	39178
18327	CDS	34	SRR1916542	14716
18052	CDS	35	SRR1916542	6680
7506	lncRNA	25	SRR1916542	257
8101	lncRNA	26	SRR1916542	1051
8815	lncRNA	27	SRR1916542	2920
9902	lncRNA	28	SRR1916542	5803
10364	lncRNA	29	SRR1916542	6847
10070	lncRNA	30	SRR1916542	6649
9501	lncRNA	31	SRR1916542	4341
8857	lncRNA	32	SRR1916542	1844
8272	lncRNA	33	SRR1916542	910
7743	lncRNA	34	SRR1916542	399
6908	lncRNA	35	SRR1916542	428
217	sno/miRNA	25	SRR1916542	19
217	sno/miRNA	26	SRR1916542	75
225	sno/miRNA	27	SRR1916542	137
249	sno/miRNA	28	SRR1916542	271
232	sno/miRNA	29	SRR1916542	172
236	sno/miRNA	30	SRR1916542	129
232	sno/miRNA	31	SRR1916542	178
208	sno/miRNA	32	SRR1916542	148
186	sno/miRNA	33	SRR1916542	41
157	sno/miRNA	34	SRR1916542	34
141	sno/miRNA	35	SRR1916542	26
18371	CDS	25	SRR1916543	46798
18610	CDS	26	SRR1916543	141241
18872	CDS	27	SRR1916543	457213
19152	CDS	28	SRR1916543	1131215
19302	CDS	29	SRR1916543	1618383
19223	CDS	30	SRR1916543	1636389
19026	CDS	31	SRR1916543	1031421
18785	CDS	32	SRR1916543	383061
18603	CDS	33	SRR1916543	113446
18327	CDS	34	SRR1916543	44356
18052	CDS	35	SRR1916543	17404
7506	lncRNA	25	SRR1916543	396
8101	lncRNA	26	SRR1916543	1494
8815	lncRNA	27	SRR1916543	4652
9902	lncRNA	28	SRR1916543	10794
10364	lncRNA	29	SRR1916543	10668
10070	lncRNA	30	SRR1916543	12220
9501	lncRNA	31	SRR1916543	11312
8857	lncRNA	32	SRR1916543	6076
8272	lncRNA	33	SRR1916543	3317
7743	lncRNA	34	SRR1916543	1408
6908	lncRNA	35	SRR1916543	970
217	sno/miRNA	25	SRR1916543	20
217	sno/miRNA	26	SRR1916543	97
225	sno/miRNA	27	SRR1916543	226
249	sno/miRNA	28	SRR1916543	542
232	sno/miRNA	29	SRR1916543	227
236	sno/miRNA	30	SRR1916543	195
232	sno/miRNA	31	SRR1916543	244
208	sno/miRNA	32	SRR1916543	236
186	sno/miRNA	33	SRR1916543	90
157	sno/miRNA	34	SRR1916543	62
141	sno/miRNA	35	SRR1916543	40
18371	CDS	25	SRR1916544	14645
18610	CDS	26	SRR1916544	73579
18872	CDS	27	SRR1916544	463230
19152	CDS	28	SRR1916544	1107157
19302	CDS	29	SRR1916544	1936500
19223	CDS	30	SRR1916544	1867942
19026	CDS	31	SRR1916544	860764
18785	CDS	32	SRR1916544	218571
18603	CDS	33	SRR1916544	55398
18327	CDS	34	SRR1916544	22831
18052	CDS	35	SRR1916544	9119
7506	lncRNA	25	SRR1916544	131
8101	lncRNA	26	SRR1916544	825
8815	lncRNA	27	SRR1916544	3367
9902	lncRNA	28	SRR1916544	7709
10364	lncRNA	29	SRR1916544	9453
10070	lncRNA	30	SRR1916544	10251
9501	lncRNA	31	SRR1916544	7578
8857	lncRNA	32	SRR1916544	3626
8272	lncRNA	33	SRR1916544	1864
7743	lncRNA	34	SRR1916544	922
6908	lncRNA	35	SRR1916544	554
217	sno/miRNA	25	SRR1916544	3
217	sno/miRNA	26	SRR1916544	41
225	sno/miRNA	27	SRR1916544	105
249	sno/miRNA	28	SRR1916544	264
232	sno/miRNA	29	SRR1916544	163
236	sno/miRNA	30	SRR1916544	139
232	sno/miRNA	31	SRR1916544	214
208	sno/miRNA	32	SRR1916544	161
186	sno/miRNA	33	SRR1916544	93
157	sno/miRNA	34	SRR1916544	30
141	sno/miRNA	35	SRR1916544	33
18371	CDS	25	SRR1916545	15547
18610	CDS	26	SRR1916545	78899
18872	CDS	27	SRR1916545	493129
19152	CDS	28	SRR1916545	1175471
19302	CDS	29	SRR1916545	2046417
19223	CDS	30	SRR1916545	1976868
19026	CDS	31	SRR1916545	916081
18785	CDS	32	SRR1916545	231864
18603	CDS	33	SRR1916545	58492
18327	CDS	34	SRR1916545	24444
18052	CDS	35	SRR1916545	9525
7506	lncRNA	25	SRR1916545	142
8101	lncRNA	26	SRR1916545	931
8815	lncRNA	27	SRR1916545	3573
9902	lncRNA	28	SRR1916545	8159
10364	lncRNA	29	SRR1916545	10254
10070	lncRNA	30	SRR1916545	10767
9501	lncRNA	31	SRR1916545	8054
8857	lncRNA	32	SRR1916545	4062
8272	lncRNA	33	SRR1916545	2035
7743	lncRNA	34	SRR1916545	914
6908	lncRNA	35	SRR1916545	515
217	sno/miRNA	25	SRR1916545	5
217	sno/miRNA	26	SRR1916545	33
225	sno/miRNA	27	SRR1916545	109
249	sno/miRNA	28	SRR1916545	253
232	sno/miRNA	29	SRR1916545	169
236	sno/miRNA	30	SRR1916545	155
232	sno/miRNA	31	SRR1916545	246
208	sno/miRNA	32	SRR1916545	171
186	sno/miRNA	33	SRR1916545	64
157	sno/miRNA	34	SRR1916545	40
141	sno/miRNA	35	SRR1916545	34
18371	CDS	25	SRR1916546	1157
18610	CDS	26	SRR1916546	3143
18872	CDS	27	SRR1916546	37490
19152	CDS	28	SRR1916546	236578
19302	CDS	29	SRR1916546	556801
19223	CDS	30	SRR1916546	485812
19026	CDS	31	SRR1916546	194727
18785	CDS	32	SRR1916546	63562
18603	CDS	33	SRR1916546	35534
18327	CDS	34	SRR1916546	27060
18052	CDS	35	SRR1916546	19616
7506	lncRNA	25	SRR1916546	10
8101	lncRNA	26	SRR1916546	44
8815	lncRNA	27	SRR1916546	513
9902	lncRNA	28	SRR1916546	2640
10364	lncRNA	29	SRR1916546	5170
10070	lncRNA	30	SRR1916546	5916
9501	lncRNA	31	SRR1916546	4668
8857	lncRNA	32	SRR1916546	2244
8272	lncRNA	33	SRR1916546	1429
7743	lncRNA	34	SRR1916546	1035
6908	lncRNA	35	SRR1916546	1046
217	sno/miRNA	25	SRR1916546	1
217	sno/miRNA	26	SRR1916546	2
225	sno/miRNA	27	SRR1916546	17
249	sno/miRNA	28	SRR1916546	117
232	sno/miRNA	29	SRR1916546	91
236	sno/miRNA	30	SRR1916546	84
232	sno/miRNA	31	SRR1916546	96
208	sno/miRNA	32	SRR1916546	80
186	sno/miRNA	33	SRR1916546	50
157	sno/miRNA	34	SRR1916546	30
141	sno/miRNA	35	SRR1916546	89
18371	CDS	25	SRR1916547	1209
18610	CDS	26	SRR1916547	3187
18872	CDS	27	SRR1916547	40430
19152	CDS	28	SRR1916547	253521
19302	CDS	29	SRR1916547	594140
19223	CDS	30	SRR1916547	517996
19026	CDS	31	SRR1916547	206913
18785	CDS	32	SRR1916547	68143
18603	CDS	33	SRR1916547	37893
18327	CDS	34	SRR1916547	28614
18052	CDS	35	SRR1916547	20551
7506	lncRNA	25	SRR1916547	11
8101	lncRNA	26	SRR1916547	38
8815	lncRNA	27	SRR1916547	529
9902	lncRNA	28	SRR1916547	2923
10364	lncRNA	29	SRR1916547	5582
10070	lncRNA	30	SRR1916547	6231
9501	lncRNA	31	SRR1916547	4991
8857	lncRNA	32	SRR1916547	2468
8272	lncRNA	33	SRR1916547	1488
7743	lncRNA	34	SRR1916547	1094
6908	lncRNA	35	SRR1916547	1100
217	sno/miRNA	25	SRR1916547	1
217	sno/miRNA	26	SRR1916547	1
225	sno/miRNA	27	SRR1916547	12
249	sno/miRNA	28	SRR1916547	113
232	sno/miRNA	29	SRR1916547	84
236	sno/miRNA	30	SRR1916547	80
232	sno/miRNA	31	SRR1916547	110
208	sno/miRNA	32	SRR1916547	72
186	sno/miRNA	33	SRR1916547	48
157	sno/miRNA	34	SRR1916547	32
141	sno/miRNA	35	SRR1916547	71
18371	CDS	25	SRR1916548	2570
18610	CDS	26	SRR1916548	3804
18872	CDS	27	SRR1916548	14767
19152	CDS	28	SRR1916548	178788
19302	CDS	29	SRR1916548	1074487
19223	CDS	30	SRR1916548	1397614
